[08-14 00:00:53] New Score: -77, Best Score: -77, Average Score: -77.0
[08-14 00:18:18] New Score: 98, Best Score: 148, Average Score: 97.01363636363637
[08-14 00:18:24] New Score: 100, Best Score: 148, Average Score: 97.02714932126698
[08-14 00:18:29] New Score: 110, Best Score: 148, Average Score: 97.08558558558559
[08-14 00:18:34] New Score: 100, Best Score: 148, Average Score: 97.09865470852019
[08-14 00:18:39] New Score: 98, Best Score: 148, Average Score: 97.10267857142857
[08-14 00:18:44] New Score: 111, Best Score: 148, Average Score: 97.16444444444444
[08-14 00:18:49] New Score: 101, Best Score: 148, Average Score: 97.18141592920354
[08-14 00:18:54] New Score: 123, Best Score: 148, Average Score: 97.29515418502203
[08-14 00:18:59] New Score: 112, Best Score: 148, Average Score: 97.35964912280701
[08-14 00:19:04] New Score: 112, Best Score: 148, Average Score: 97.4235807860262
[08-14 00:19:08] New Score: 99, Best Score: 148, Average Score: 97.4304347826087
[08-14 00:19:12] New Score: 110, Best Score: 148, Average Score: 97.48484848484848
[08-14 00:19:17] New Score: 123, Best Score: 148, Average Score: 97.59482758620689
[08-14 00:19:20] New Score: 98, Best Score: 148, Average Score: 97.59656652360515
[08-14 00:19:24] New Score: 99, Best Score: 148, Average Score: 97.6025641025641
[08-14 00:19:28] New Score: 99, Best Score: 148, Average Score: 97.60851063829787
[08-14 00:19:32] New Score: 110, Best Score: 148, Average Score: 97.66101694915254
[08-14 00:19:36] New Score: 100, Best Score: 148, Average Score: 97.67088607594937
[08-14 00:19:41] New Score: 122, Best Score: 148, Average Score: 97.77310924369748
[08-14 00:19:45] New Score: 99, Best Score: 148, Average Score: 97.77824267782427
[08-14 00:19:50] New Score: 111, Best Score: 148, Average Score: 97.83333333333333
[08-14 00:19:55] New Score: 112, Best Score: 148, Average Score: 97.89211618257261
[08-14 00:19:58] New Score: 98, Best Score: 148, Average Score: 97.89256198347107
[08-14 00:20:02] New Score: 99, Best Score: 148, Average Score: 97.89711934156378
[08-14 00:20:07] New Score: 122, Best Score: 148, Average Score: 97.99590163934427
[08-14 00:20:11] New Score: 113, Best Score: 148, Average Score: 98.05714285714286
[08-14 00:20:16] New Score: 100, Best Score: 148, Average Score: 98.0650406504065
[08-14 00:20:21] New Score: 124, Best Score: 148, Average Score: 98.17004048582996
[08-14 00:20:25] New Score: 99, Best Score: 148, Average Score: 98.17338709677419
[08-14 00:20:31] New Score: 148, Best Score: 148, Average Score: 98.37349397590361
[08-14 00:20:35] New Score: 125, Best Score: 148, Average Score: 98.48
[08-14 00:20:40] New Score: 112, Best Score: 148, Average Score: 98.53386454183267
[08-14 00:20:44] New Score: 110, Best Score: 148, Average Score: 98.57936507936508
[08-14 00:20:48] New Score: 112, Best Score: 148, Average Score: 98.63241106719367
[08-14 00:20:53] New Score: 111, Best Score: 148, Average Score: 98.68110236220473
[08-14 00:20:58] New Score: 123, Best Score: 148, Average Score: 98.7764705882353
[08-14 00:21:01] New Score: 98, Best Score: 148, Average Score: 98.7734375
[08-14 00:21:05] New Score: 98, Best Score: 148, Average Score: 98.7704280155642
[08-14 00:21:09] New Score: 112, Best Score: 148, Average Score: 98.82170542635659
[08-14 00:21:14] New Score: 112, Best Score: 148, Average Score: 98.87258687258688
[08-14 00:21:18] New Score: 99, Best Score: 148, Average Score: 98.87307692307692
[08-14 00:21:22] New Score: 100, Best Score: 148, Average Score: 98.87739463601532
[08-14 00:21:26] New Score: 110, Best Score: 148, Average Score: 98.91984732824427
[08-14 00:21:30] New Score: 98, Best Score: 148, Average Score: 98.91634980988593
[08-14 00:21:34] New Score: 98, Best Score: 148, Average Score: 98.91287878787878
[08-14 00:21:38] New Score: 100, Best Score: 148, Average Score: 98.91698113207548
[08-14 00:21:42] New Score: 100, Best Score: 148, Average Score: 98.92105263157895
[08-14 00:21:47] New Score: 101, Best Score: 148, Average Score: 98.92883895131087
[08-14 00:21:51] New Score: 98, Best Score: 148, Average Score: 98.92537313432835
[08-14 00:21:55] New Score: 100, Best Score: 148, Average Score: 98.92936802973978
[08-14 00:21:59] New Score: 110, Best Score: 148, Average Score: 98.97037037037038
[08-14 00:22:04] New Score: 110, Best Score: 148, Average Score: 99.01107011070111
[08-14 00:22:08] New Score: 99, Best Score: 148, Average Score: 99.01102941176471
[08-14 00:22:12] New Score: 110, Best Score: 148, Average Score: 99.05128205128206
[08-14 00:22:17] New Score: 122, Best Score: 148, Average Score: 99.13503649635037
[08-14 00:22:21] New Score: 99, Best Score: 148, Average Score: 99.13454545454546
[08-14 00:22:25] New Score: 124, Best Score: 148, Average Score: 99.22463768115942
[08-14 00:22:31] New Score: 137, Best Score: 148, Average Score: 99.36101083032491
[08-14 00:22:35] New Score: 98, Best Score: 148, Average Score: 99.35611510791367
[08-14 00:22:39] New Score: 112, Best Score: 148, Average Score: 99.40143369175627
[08-14 00:22:43] New Score: 98, Best Score: 148, Average Score: 99.39642857142857
[08-14 00:22:48] New Score: 100, Best Score: 148, Average Score: 99.39857651245552
[08-14 00:22:51] New Score: 98, Best Score: 148, Average Score: 99.3936170212766
[08-14 00:22:57] New Score: 100, Best Score: 148, Average Score: 99.39575971731449
[08-14 00:23:01] New Score: 110, Best Score: 148, Average Score: 99.4330985915493
[08-14 00:23:05] New Score: 99, Best Score: 148, Average Score: 99.43157894736842
[08-14 00:23:09] New Score: 98, Best Score: 148, Average Score: 99.42657342657343
[08-14 00:23:13] New Score: 111, Best Score: 148, Average Score: 99.46689895470384
[08-14 00:23:18] New Score: 110, Best Score: 148, Average Score: 99.50347222222223
[08-14 00:23:24] New Score: 111, Best Score: 148, Average Score: 99.5432525951557
[08-14 00:23:28] New Score: 100, Best Score: 148, Average Score: 99.54482758620689
[08-14 00:23:33] New Score: 99, Best Score: 148, Average Score: 99.54295532646049
[08-14 00:23:37] New Score: 69, Best Score: 148, Average Score: 99.43835616438356
[08-14 00:23:41] New Score: 98, Best Score: 148, Average Score: 99.4334470989761
[08-14 00:23:45] New Score: 98, Best Score: 148, Average Score: 99.42857142857143
[08-14 00:23:50] New Score: 112, Best Score: 148, Average Score: 99.47118644067797
[08-14 00:23:54] New Score: 100, Best Score: 148, Average Score: 99.47297297297297
[08-14 00:23:58] New Score: 99, Best Score: 148, Average Score: 99.47138047138047
[08-14 00:24:03] New Score: 112, Best Score: 148, Average Score: 99.51342281879195
[08-14 00:24:08] New Score: 123, Best Score: 148, Average Score: 99.59197324414716
[08-14 00:24:13] New Score: 135, Best Score: 148, Average Score: 99.71
[08-14 00:24:17] New Score: 88, Best Score: 148, Average Score: 99.67109634551495
[08-14 00:24:22] New Score: 124, Best Score: 148, Average Score: 99.75165562913908
[08-14 00:24:27] New Score: 110, Best Score: 148, Average Score: 99.78547854785478
[08-14 00:24:31] New Score: 99, Best Score: 148, Average Score: 99.78289473684211
[08-14 00:24:37] New Score: 112, Best Score: 148, Average Score: 99.82295081967213
[08-14 00:24:41] New Score: 99, Best Score: 148, Average Score: 99.8202614379085
[08-14 00:24:45] New Score: 99, Best Score: 148, Average Score: 99.81758957654723
[08-14 00:24:50] New Score: 127, Best Score: 148, Average Score: 99.90584415584415
[08-14 00:24:54] New Score: 98, Best Score: 148, Average Score: 99.89967637540452
[08-14 00:24:58] New Score: 98, Best Score: 148, Average Score: 99.89354838709677
[08-14 00:25:02] New Score: 100, Best Score: 148, Average Score: 99.89389067524115
[08-14 00:25:05] New Score: 98, Best Score: 148, Average Score: 99.88782051282051
[08-14 00:25:09] New Score: 99, Best Score: 148, Average Score: 99.8849840255591
[08-14 00:25:14] New Score: 124, Best Score: 148, Average Score: 99.96178343949045
[08-14 00:25:18] New Score: 100, Best Score: 148, Average Score: 99.96190476190476
[08-14 00:25:21] New Score: 98, Best Score: 148, Average Score: 99.95569620253164
[08-14 00:25:25] New Score: 99, Best Score: 148, Average Score: 99.95268138801262
[08-14 00:25:29] New Score: 99, Best Score: 148, Average Score: 99.9496855345912
[08-14 00:25:33] New Score: 99, Best Score: 148, Average Score: 99.94670846394985
[08-14 00:25:37] New Score: 110, Best Score: 148, Average Score: 99.978125
[08-14 00:25:41] New Score: 100, Best Score: 148, Average Score: 99.97819314641744
[08-14 00:25:45] New Score: 99, Best Score: 148, Average Score: 99.9751552795031
