[08-12 17:44:05] New Score: 111, Best Score: 431, Average Score: 90.48022598870057
[08-12 17:44:10] New Score: 92, Best Score: 431, Average Score: 90.48450704225353
[08-12 17:44:14] New Score: 111, Best Score: 431, Average Score: 90.54213483146067
[08-12 17:44:19] New Score: 112, Best Score: 431, Average Score: 90.60224089635854
[08-12 17:44:24] New Score: 111, Best Score: 431, Average Score: 90.65921787709497
[08-12 17:44:28] New Score: 112, Best Score: 431, Average Score: 90.71866295264624
[08-12 17:44:32] New Score: 98, Best Score: 431, Average Score: 90.7388888888889
[08-12 17:44:36] New Score: 98, Best Score: 431, Average Score: 90.7590027700831
[08-12 17:44:41] New Score: 122, Best Score: 431, Average Score: 90.84530386740332
[08-12 17:44:46] New Score: 123, Best Score: 431, Average Score: 90.93388429752066
[08-12 17:44:50] New Score: 99, Best Score: 431, Average Score: 90.95604395604396
[08-12 17:44:54] New Score: 98, Best Score: 431, Average Score: 90.97534246575343
[08-12 17:44:58] New Score: 98, Best Score: 431, Average Score: 90.99453551912568
[08-12 17:45:03] New Score: 112, Best Score: 431, Average Score: 91.05177111716621
[08-12 17:45:07] New Score: 99, Best Score: 431, Average Score: 91.07336956521739
[08-12 17:45:11] New Score: 99, Best Score: 431, Average Score: 91.09485094850949
[08-12 17:45:15] New Score: 112, Best Score: 431, Average Score: 91.15135135135135
[08-12 17:45:20] New Score: 99, Best Score: 431, Average Score: 91.17250673854447
[08-12 17:45:24] New Score: 111, Best Score: 431, Average Score: 91.2258064516129
[08-12 17:45:28] New Score: 99, Best Score: 431, Average Score: 91.24664879356568
[08-12 17:45:34] New Score: 124, Best Score: 431, Average Score: 91.33422459893048
[08-12 17:45:38] New Score: 99, Best Score: 431, Average Score: 91.35466666666666
[08-12 17:45:43] New Score: 113, Best Score: 431, Average Score: 91.4122340425532
[08-12 17:45:48] New Score: 123, Best Score: 431, Average Score: 91.49602122015915
[08-12 17:45:52] New Score: 98, Best Score: 431, Average Score: 91.51322751322752
[08-12 17:45:56] New Score: 101, Best Score: 431, Average Score: 91.53825857519789
[08-12 17:46:00] New Score: 99, Best Score: 431, Average Score: 91.5578947368421
[08-12 17:46:05] New Score: 110, Best Score: 431, Average Score: 91.60629921259843
[08-12 17:46:10] New Score: 134, Best Score: 431, Average Score: 91.717277486911
[08-12 17:46:15] New Score: 112, Best Score: 431, Average Score: 91.77023498694517
[08-12 17:46:20] New Score: 113, Best Score: 431, Average Score: 91.82552083333333
[08-12 17:46:24] New Score: 100, Best Score: 431, Average Score: 91.84675324675325
[08-12 17:46:29] New Score: 112, Best Score: 431, Average Score: 91.89896373056995
[08-12 17:46:33] New Score: 110, Best Score: 431, Average Score: 91.94573643410853
[08-12 17:46:37] New Score: 99, Best Score: 431, Average Score: 91.9639175257732
[08-12 17:46:42] New Score: 123, Best Score: 431, Average Score: 92.04370179948586
[08-12 17:46:47] New Score: 114, Best Score: 431, Average Score: 92.1
[08-12 17:46:52] New Score: 112, Best Score: 431, Average Score: 92.15089514066496
[08-12 17:46:56] New Score: 98, Best Score: 431, Average Score: 92.16581632653062
[08-12 17:47:00] New Score: 99, Best Score: 431, Average Score: 92.18320610687023
[08-12 17:47:04] New Score: 98, Best Score: 431, Average Score: 92.19796954314721
[08-12 17:47:10] New Score: 126, Best Score: 431, Average Score: 92.28354430379747
[08-12 17:47:14] New Score: 99, Best Score: 431, Average Score: 92.30050505050505
[08-12 17:47:18] New Score: 98, Best Score: 431, Average Score: 92.31486146095718
[08-12 17:47:23] New Score: 70, Best Score: 431, Average Score: 92.25879396984925
[08-12 17:47:27] New Score: 99, Best Score: 431, Average Score: 92.27568922305764
[08-12 17:47:31] New Score: 112, Best Score: 431, Average Score: 92.325
[08-12 17:47:36] New Score: 99, Best Score: 431, Average Score: 92.34164588528678
[08-12 17:47:40] New Score: 122, Best Score: 431, Average Score: 92.41542288557214
[08-12 17:47:45] New Score: 123, Best Score: 431, Average Score: 92.49131513647643
[08-12 17:47:50] New Score: 111, Best Score: 431, Average Score: 92.5371287128713
[08-12 17:47:55] New Score: 112, Best Score: 431, Average Score: 92.58518518518518
[08-12 17:47:59] New Score: 98, Best Score: 431, Average Score: 92.59852216748769
[08-12 17:48:03] New Score: 98, Best Score: 431, Average Score: 92.61179361179362
[08-12 17:48:07] New Score: 98, Best Score: 431, Average Score: 92.625
[08-12 17:48:12] New Score: 100, Best Score: 431, Average Score: 92.64303178484107
[08-12 17:48:16] New Score: 98, Best Score: 431, Average Score: 92.65609756097561
[08-12 17:48:20] New Score: 98, Best Score: 431, Average Score: 92.669099756691
[08-12 17:48:24] New Score: 110, Best Score: 431, Average Score: 92.71116504854369
[08-12 17:48:28] New Score: 99, Best Score: 431, Average Score: 92.72639225181598
[08-12 17:48:33] New Score: 113, Best Score: 431, Average Score: 92.77536231884058
[08-12 17:48:38] New Score: 100, Best Score: 431, Average Score: 92.79277108433735
[08-12 17:48:42] New Score: 99, Best Score: 431, Average Score: 92.8076923076923
[08-12 17:48:46] New Score: 99, Best Score: 431, Average Score: 92.82254196642685
[08-12 17:48:50] New Score: 98, Best Score: 431, Average Score: 92.83492822966507
[08-12 17:48:54] New Score: 98, Best Score: 431, Average Score: 92.8472553699284
[08-12 17:48:59] New Score: 100, Best Score: 431, Average Score: 92.86428571428571
[08-12 17:49:04] New Score: 111, Best Score: 431, Average Score: 92.90736342042756
[08-12 17:49:08] New Score: 98, Best Score: 431, Average Score: 92.91943127962085
[08-12 17:49:12] New Score: 99, Best Score: 431, Average Score: 92.93380614657211
[08-12 17:49:16] New Score: 98, Best Score: 431, Average Score: 92.94575471698113
[08-12 17:49:21] New Score: 112, Best Score: 431, Average Score: 92.99058823529411
[08-12 17:49:25] New Score: 98, Best Score: 431, Average Score: 93.00234741784037
[08-12 17:49:29] New Score: 99, Best Score: 431, Average Score: 93.01639344262296
[08-12 17:49:33] New Score: 99, Best Score: 431, Average Score: 93.0303738317757
[08-12 17:49:38] New Score: 98, Best Score: 431, Average Score: 93.04195804195804
[08-12 17:49:42] New Score: 99, Best Score: 431, Average Score: 93.05581395348837
[08-12 17:49:47] New Score: 112, Best Score: 431, Average Score: 93.09976798143852
[08-12 17:49:51] New Score: 99, Best Score: 431, Average Score: 93.11342592592592
[08-12 17:49:55] New Score: 99, Best Score: 431, Average Score: 93.1270207852194
[08-12 17:50:00] New Score: 111, Best Score: 431, Average Score: 93.16820276497695
[08-12 17:50:04] New Score: 110, Best Score: 431, Average Score: 93.20689655172414
[08-12 17:50:09] New Score: 101, Best Score: 431, Average Score: 93.22477064220183
[08-12 17:50:13] New Score: 99, Best Score: 431, Average Score: 93.23798627002289
[08-12 17:50:19] New Score: 115, Best Score: 431, Average Score: 93.28767123287672
[08-12 17:50:23] New Score: 110, Best Score: 431, Average Score: 93.32574031890661
[08-12 17:50:27] New Score: 99, Best Score: 431, Average Score: 93.33863636363637
[08-12 17:50:32] New Score: 99, Best Score: 431, Average Score: 93.3514739229025
[08-12 17:50:36] New Score: 99, Best Score: 431, Average Score: 93.36425339366515
[08-12 17:50:40] New Score: 98, Best Score: 431, Average Score: 93.37471783295712
[08-12 17:50:45] New Score: 110, Best Score: 431, Average Score: 93.41216216216216
[08-12 17:50:49] New Score: 112, Best Score: 431, Average Score: 93.45393258426967
[08-12 17:50:54] New Score: 99, Best Score: 431, Average Score: 93.46636771300449
[08-12 17:50:59] New Score: 123, Best Score: 431, Average Score: 93.53243847874721
[08-12 17:51:03] New Score: 99, Best Score: 431, Average Score: 93.54464285714286
[08-12 17:51:08] New Score: 113, Best Score: 431, Average Score: 93.5879732739421
[08-12 17:51:12] New Score: 98, Best Score: 431, Average Score: 93.59777777777778
[08-12 17:51:17] New Score: 122, Best Score: 431, Average Score: 93.66075388026607
[08-12 17:51:21] New Score: 110, Best Score: 431, Average Score: 93.69690265486726
[08-12 17:51:26] New Score: 99, Best Score: 431, Average Score: 93.70860927152317
[08-12 17:51:30] New Score: 60, Best Score: 431, Average Score: 93.63436123348018
[08-12 17:51:35] New Score: 110, Best Score: 431, Average Score: 93.67032967032966
[08-12 17:51:39] New Score: 99, Best Score: 431, Average Score: 93.68201754385964
[08-12 17:51:44] New Score: 112, Best Score: 431, Average Score: 93.72210065645514
[08-12 17:51:49] New Score: 112, Best Score: 431, Average Score: 93.76200873362446
[08-12 17:51:53] New Score: 98, Best Score: 431, Average Score: 93.77124183006536
[08-12 17:51:57] New Score: 111, Best Score: 431, Average Score: 93.80869565217391
[08-12 17:52:01] New Score: 99, Best Score: 431, Average Score: 93.81995661605207
[08-12 17:52:06] New Score: 99, Best Score: 431, Average Score: 93.83116883116882
[08-12 17:52:10] New Score: 99, Best Score: 431, Average Score: 93.84233261339092
[08-12 17:52:14] New Score: 98, Best Score: 431, Average Score: 93.85129310344827
[08-12 17:52:18] New Score: 99, Best Score: 431, Average Score: 93.86236559139785
[08-12 17:52:23] New Score: 112, Best Score: 431, Average Score: 93.90128755364807
[08-12 17:52:28] New Score: 110, Best Score: 431, Average Score: 93.93576017130621
[08-12 17:52:32] New Score: 100, Best Score: 431, Average Score: 93.94871794871794
[08-12 17:52:38] New Score: 134, Best Score: 431, Average Score: 94.03411513859275
[08-12 17:52:42] New Score: 110, Best Score: 431, Average Score: 94.06808510638298
[08-12 17:52:46] New Score: 99, Best Score: 431, Average Score: 94.07855626326963
[08-12 17:52:50] New Score: 98, Best Score: 431, Average Score: 94.08686440677967
[08-12 17:52:54] New Score: 98, Best Score: 431, Average Score: 94.09513742071881
[08-12 17:52:58] New Score: 99, Best Score: 431, Average Score: 94.10548523206751
[08-12 17:53:03] New Score: 111, Best Score: 431, Average Score: 94.14105263157894
[08-12 17:53:07] New Score: 98, Best Score: 431, Average Score: 94.14915966386555
[08-12 17:53:11] New Score: 98, Best Score: 431, Average Score: 94.15723270440252
[08-12 17:53:16] New Score: 100, Best Score: 431, Average Score: 94.16945606694561
[08-12 17:53:20] New Score: 99, Best Score: 431, Average Score: 94.1795407098121
[08-12 17:53:24] New Score: 99, Best Score: 431, Average Score: 94.18958333333333
[08-12 17:53:29] New Score: 111, Best Score: 431, Average Score: 94.22453222453223
[08-12 17:53:33] New Score: 101, Best Score: 431, Average Score: 94.23858921161826
[08-12 17:53:37] New Score: 99, Best Score: 431, Average Score: 94.24844720496894
[08-12 17:53:42] New Score: 110, Best Score: 431, Average Score: 94.28099173553719
[08-12 17:53:46] New Score: 98, Best Score: 431, Average Score: 94.28865979381443
[08-12 17:53:50] New Score: 98, Best Score: 431, Average Score: 94.29629629629629
[08-12 17:53:54] New Score: 98, Best Score: 431, Average Score: 94.30390143737166
[08-12 17:53:59] New Score: 111, Best Score: 431, Average Score: 94.33811475409836
[08-12 17:54:03] New Score: 110, Best Score: 431, Average Score: 94.37014314928426
[08-12 17:54:08] New Score: 112, Best Score: 431, Average Score: 94.40612244897959
[08-12 17:54:12] New Score: 99, Best Score: 431, Average Score: 94.41547861507128
[08-12 17:54:17] New Score: 111, Best Score: 431, Average Score: 94.44918699186992
[08-12 17:54:21] New Score: 110, Best Score: 431, Average Score: 94.48073022312373
[08-12 17:54:25] New Score: 98, Best Score: 431, Average Score: 94.48785425101215
[08-12 17:54:30] New Score: 124, Best Score: 431, Average Score: 94.54747474747475
[08-12 17:54:35] New Score: 100, Best Score: 431, Average Score: 94.55846774193549
[08-12 17:54:39] New Score: 111, Best Score: 431, Average Score: 94.59154929577464
[08-12 17:54:43] New Score: 98, Best Score: 431, Average Score: 94.59839357429719
[08-12 17:54:47] New Score: 98, Best Score: 431, Average Score: 94.60521042084169
[08-12 17:54:51] New Score: 99, Best Score: 431, Average Score: 94.614
[08-12 17:54:56] New Score: 99, Best Score: 431, Average Score: 94.62275449101796
[08-12 17:55:01] New Score: 124, Best Score: 431, Average Score: 94.6812749003984
[08-12 17:55:05] New Score: 98, Best Score: 431, Average Score: 94.68787276341948
[08-12 17:55:09] New Score: 99, Best Score: 431, Average Score: 94.69642857142857
[08-12 17:55:13] New Score: 99, Best Score: 431, Average Score: 94.7049504950495
[08-12 17:55:18] New Score: 101, Best Score: 431, Average Score: 94.71739130434783
[08-12 17:55:23] New Score: 111, Best Score: 431, Average Score: 94.74950690335305
[08-12 17:55:28] New Score: 136, Best Score: 431, Average Score: 94.83070866141732
[08-12 17:55:32] New Score: 99, Best Score: 431, Average Score: 94.83889980353635
[08-12 17:55:36] New Score: 98, Best Score: 431, Average Score: 94.84509803921569
[08-12 17:55:41] New Score: 99, Best Score: 431, Average Score: 94.85322896281801
[08-12 17:55:45] New Score: 98, Best Score: 431, Average Score: 94.859375
[08-12 17:55:49] New Score: 98, Best Score: 431, Average Score: 94.86549707602339
[08-12 17:55:53] New Score: 99, Best Score: 431, Average Score: 94.87354085603113
[08-12 17:55:57] New Score: 99, Best Score: 431, Average Score: 94.88155339805826
[08-12 17:56:01] New Score: 99, Best Score: 431, Average Score: 94.88953488372093
[08-12 17:56:06] New Score: 101, Best Score: 431, Average Score: 94.90135396518376
[08-12 17:56:10] New Score: 110, Best Score: 431, Average Score: 94.93050193050193
[08-12 17:56:15] New Score: 98, Best Score: 431, Average Score: 94.9364161849711
[08-12 17:56:19] New Score: 112, Best Score: 431, Average Score: 94.96923076923076
[08-12 17:56:24] New Score: 100, Best Score: 431, Average Score: 94.978886756238
[08-12 17:56:28] New Score: 101, Best Score: 431, Average Score: 94.9904214559387
[08-12 17:56:33] New Score: 110, Best Score: 431, Average Score: 95.01912045889101
[08-12 17:56:37] New Score: 99, Best Score: 431, Average Score: 95.02671755725191
[08-12 17:56:41] New Score: 99, Best Score: 431, Average Score: 95.03428571428572
[08-12 17:56:46] New Score: 100, Best Score: 431, Average Score: 95.04372623574145
[08-12 17:56:50] New Score: 98, Best Score: 431, Average Score: 95.0493358633776
[08-12 17:56:54] New Score: 98, Best Score: 431, Average Score: 95.05492424242425
[08-12 17:56:59] New Score: 135, Best Score: 431, Average Score: 95.1304347826087
[08-12 17:57:04] New Score: 100, Best Score: 431, Average Score: 95.13962264150943
[08-12 17:57:08] New Score: 100, Best Score: 431, Average Score: 95.1487758945386
[08-12 17:57:13] New Score: 100, Best Score: 431, Average Score: 95.15789473684211
[08-12 17:57:17] New Score: 99, Best Score: 431, Average Score: 95.16510318949344
[08-12 17:57:22] New Score: 122, Best Score: 431, Average Score: 95.21535580524345
[08-12 17:57:26] New Score: 110, Best Score: 431, Average Score: 95.24299065420561
[08-12 17:57:30] New Score: 98, Best Score: 431, Average Score: 95.2481343283582
[08-12 17:57:34] New Score: 98, Best Score: 431, Average Score: 95.25325884543761
[08-12 17:57:38] New Score: 98, Best Score: 431, Average Score: 95.25836431226766
[08-12 17:57:43] New Score: 100, Best Score: 431, Average Score: 95.26716141001856
[08-12 17:57:47] New Score: 111, Best Score: 431, Average Score: 95.29629629629629
[08-12 17:57:52] New Score: 101, Best Score: 431, Average Score: 95.3068391866913
[08-12 17:57:56] New Score: 99, Best Score: 431, Average Score: 95.31365313653137
[08-12 17:58:00] New Score: 99, Best Score: 431, Average Score: 95.32044198895028
[08-12 17:58:05] New Score: 98, Best Score: 431, Average Score: 95.32536764705883
[08-12 17:58:10] New Score: 111, Best Score: 431, Average Score: 95.35412844036698
[08-12 17:58:14] New Score: 110, Best Score: 431, Average Score: 95.38095238095238
[08-12 17:58:19] New Score: 101, Best Score: 431, Average Score: 95.39122486288848
[08-12 17:58:24] New Score: 100, Best Score: 431, Average Score: 95.39963503649635
[08-12 17:58:28] New Score: 100, Best Score: 431, Average Score: 95.408014571949
[08-12 17:58:33] New Score: 111, Best Score: 431, Average Score: 95.43636363636364
[08-12 17:58:37] New Score: 98, Best Score: 431, Average Score: 95.4410163339383
[08-12 17:58:41] New Score: 100, Best Score: 431, Average Score: 95.44927536231884
[08-12 17:58:46] New Score: 110, Best Score: 431, Average Score: 95.4755877034358
[08-12 17:58:50] New Score: 98, Best Score: 431, Average Score: 95.48014440433214
[08-12 17:58:54] New Score: 99, Best Score: 431, Average Score: 95.48648648648648
[08-12 17:58:58] New Score: 98, Best Score: 431, Average Score: 95.4910071942446
[08-12 17:59:03] New Score: 112, Best Score: 431, Average Score: 95.52064631956912
[08-12 17:59:08] New Score: 111, Best Score: 431, Average Score: 95.54838709677419
[08-12 17:59:13] New Score: 98, Best Score: 431, Average Score: 95.55277280858677
[08-12 17:59:18] New Score: 111, Best Score: 431, Average Score: 95.58035714285714
[08-12 17:59:22] New Score: 112, Best Score: 431, Average Score: 95.6096256684492
[08-12 17:59:26] New Score: 98, Best Score: 431, Average Score: 95.61387900355872
[08-12 17:59:31] New Score: 100, Best Score: 431, Average Score: 95.62166962699823
[08-12 17:59:35] New Score: 98, Best Score: 431, Average Score: 95.62588652482269
[08-12 17:59:39] New Score: 100, Best Score: 431, Average Score: 95.63362831858407
[08-12 17:59:44] New Score: 102, Best Score: 431, Average Score: 95.64487632508833
[08-12 17:59:48] New Score: 98, Best Score: 431, Average Score: 95.64902998236332
[08-12 17:59:53] New Score: 100, Best Score: 431, Average Score: 95.65669014084507
[08-12 17:59:57] New Score: 99, Best Score: 431, Average Score: 95.66256590509666
[08-12 18:00:02] New Score: 112, Best Score: 431, Average Score: 95.69122807017544
[08-12 18:00:06] New Score: 111, Best Score: 431, Average Score: 95.71803852889667
[08-12 18:00:11] New Score: 111, Best Score: 431, Average Score: 95.74475524475524
[08-12 18:00:16] New Score: 100, Best Score: 431, Average Score: 95.7521815008726
[08-12 18:00:20] New Score: 98, Best Score: 431, Average Score: 95.7560975609756
[08-12 18:00:25] New Score: 112, Best Score: 431, Average Score: 95.78434782608696
[08-12 18:00:29] New Score: 99, Best Score: 431, Average Score: 95.78993055555556
[08-12 18:00:33] New Score: 100, Best Score: 431, Average Score: 95.79722703639514
[08-12 18:00:38] New Score: 123, Best Score: 431, Average Score: 95.84429065743944
[08-12 18:00:43] New Score: 98, Best Score: 431, Average Score: 95.84801381692573
[08-12 18:00:47] New Score: 100, Best Score: 431, Average Score: 95.8551724137931
[08-12 18:00:51] New Score: 100, Best Score: 431, Average Score: 95.86230636833047
[08-12 18:00:56] New Score: 101, Best Score: 431, Average Score: 95.87113402061856
[08-12 18:01:00] New Score: 99, Best Score: 431, Average Score: 95.87650085763293
[08-12 18:01:05] New Score: 113, Best Score: 431, Average Score: 95.90582191780823
[08-12 18:01:11] New Score: 124, Best Score: 431, Average Score: 95.95384615384616
[08-12 18:01:15] New Score: 98, Best Score: 431, Average Score: 95.95733788395904
[08-12 18:01:19] New Score: 99, Best Score: 431, Average Score: 95.96252129471891
[08-12 18:01:24] New Score: 30, Best Score: 431, Average Score: 95.85034013605443
[08-12 18:01:29] New Score: 112, Best Score: 431, Average Score: 95.87775891341256
[08-12 18:01:34] New Score: 146, Best Score: 431, Average Score: 95.96271186440678
[08-12 18:01:40] New Score: 147, Best Score: 431, Average Score: 96.04906937394247
[08-12 18:01:45] New Score: 111, Best Score: 431, Average Score: 96.07432432432432
[08-12 18:01:49] New Score: 98, Best Score: 431, Average Score: 96.07757166947724
[08-12 18:01:53] New Score: 101, Best Score: 431, Average Score: 96.08585858585859
[08-12 18:01:57] New Score: 98, Best Score: 431, Average Score: 96.0890756302521
[08-12 18:02:02] New Score: 111, Best Score: 431, Average Score: 96.11409395973155
[08-12 18:02:06] New Score: 99, Best Score: 431, Average Score: 96.11892797319933
[08-12 18:02:11] New Score: 101, Best Score: 431, Average Score: 96.12709030100335
[08-12 18:02:16] New Score: 124, Best Score: 431, Average Score: 96.17362270450751
[08-12 18:02:21] New Score: 111, Best Score: 431, Average Score: 96.19833333333334
[08-12 18:02:25] New Score: 99, Best Score: 431, Average Score: 96.20299500831946
[08-12 18:02:30] New Score: 102, Best Score: 431, Average Score: 96.2126245847176
[08-12 18:02:36] New Score: 110, Best Score: 431, Average Score: 96.23548922056385
[08-12 18:02:40] New Score: 98, Best Score: 431, Average Score: 96.23841059602648
[08-12 18:02:44] New Score: 111, Best Score: 431, Average Score: 96.26280991735537
[08-12 18:02:49] New Score: 101, Best Score: 431, Average Score: 96.27062706270627
[08-12 18:02:53] New Score: 89, Best Score: 431, Average Score: 96.25864909390445
[08-12 18:02:57] New Score: 98, Best Score: 431, Average Score: 96.26151315789474
[08-12 18:03:01] New Score: 99, Best Score: 431, Average Score: 96.26600985221675
[08-12 18:03:06] New Score: 98, Best Score: 431, Average Score: 96.26885245901639
[08-12 18:03:10] New Score: 110, Best Score: 431, Average Score: 96.29132569558101
[08-12 18:03:14] New Score: 98, Best Score: 431, Average Score: 96.29411764705883
[08-12 18:03:19] New Score: 134, Best Score: 431, Average Score: 96.35562805872758
[08-12 18:03:24] New Score: 111, Best Score: 431, Average Score: 96.37947882736157
[08-12 18:03:28] New Score: 99, Best Score: 431, Average Score: 96.38373983739838
[08-12 18:03:32] New Score: 98, Best Score: 431, Average Score: 96.38636363636364
[08-12 18:03:37] New Score: 99, Best Score: 431, Average Score: 96.3905996758509
[08-12 18:03:42] New Score: 112, Best Score: 431, Average Score: 96.41585760517799
[08-12 18:03:46] New Score: 99, Best Score: 431, Average Score: 96.4200323101777
[08-12 18:03:51] New Score: 114, Best Score: 431, Average Score: 96.4483870967742
[08-12 18:03:56] New Score: 51, Best Score: 431, Average Score: 96.37520128824477
[08-12 18:04:01] New Score: 112, Best Score: 431, Average Score: 96.40032154340837
[08-12 18:04:05] New Score: 99, Best Score: 431, Average Score: 96.40449438202248
[08-12 18:04:09] New Score: 98, Best Score: 431, Average Score: 96.40705128205128
[08-12 18:04:13] New Score: 99, Best Score: 431, Average Score: 96.4112
[08-12 18:04:18] New Score: 110, Best Score: 431, Average Score: 96.43290734824281
[08-12 18:04:22] New Score: 99, Best Score: 431, Average Score: 96.43700159489633
[08-12 18:04:27] New Score: 111, Best Score: 431, Average Score: 96.46019108280255
[08-12 18:04:33] New Score: 116, Best Score: 431, Average Score: 96.4912559618442
[08-12 18:04:37] New Score: 98, Best Score: 431, Average Score: 96.49365079365079
[08-12 18:04:41] New Score: 100, Best Score: 431, Average Score: 96.49920760697306
[08-12 18:04:45] New Score: 98, Best Score: 431, Average Score: 96.50158227848101
[08-12 18:04:49] New Score: 98, Best Score: 431, Average Score: 96.5039494470774
[08-12 18:04:53] New Score: 98, Best Score: 431, Average Score: 96.50630914826499
[08-12 18:04:58] New Score: 100, Best Score: 431, Average Score: 96.51181102362204
[08-12 18:05:02] New Score: 98, Best Score: 431, Average Score: 96.51415094339623
[08-12 18:05:07] New Score: 110, Best Score: 431, Average Score: 96.5353218210361
[08-12 18:05:11] New Score: 98, Best Score: 431, Average Score: 96.53761755485894
[08-12 18:05:16] New Score: 134, Best Score: 431, Average Score: 96.59624413145539
[08-12 18:05:20] New Score: 98, Best Score: 431, Average Score: 96.5984375
[08-12 18:05:24] New Score: 98, Best Score: 431, Average Score: 96.600624024961
[08-12 18:05:28] New Score: 98, Best Score: 431, Average Score: 96.60280373831776
[08-12 18:05:33] New Score: 101, Best Score: 431, Average Score: 96.60964230171074
[08-12 18:05:38] New Score: 110, Best Score: 431, Average Score: 96.6304347826087
[08-12 18:05:42] New Score: 98, Best Score: 431, Average Score: 96.63255813953488
[08-12 18:05:47] New Score: 124, Best Score: 431, Average Score: 96.6749226006192
[08-12 18:05:52] New Score: 100, Best Score: 431, Average Score: 96.68006182380216
[08-12 18:05:56] New Score: 98, Best Score: 431, Average Score: 96.6820987654321
[08-12 18:06:01] New Score: 100, Best Score: 431, Average Score: 96.68721109399075
[08-12 18:06:06] New Score: 100, Best Score: 431, Average Score: 96.6923076923077
[08-12 18:06:10] New Score: 98, Best Score: 431, Average Score: 96.69431643625192
[08-12 18:06:15] New Score: 122, Best Score: 431, Average Score: 96.73312883435582
[08-12 18:06:20] New Score: 110, Best Score: 431, Average Score: 96.75344563552834
[08-12 18:06:24] New Score: 99, Best Score: 431, Average Score: 96.75688073394495
[08-12 18:06:28] New Score: 99, Best Score: 431, Average Score: 96.76030534351145
[08-12 18:06:32] New Score: 98, Best Score: 431, Average Score: 96.76219512195122
[08-12 18:06:37] New Score: 101, Best Score: 431, Average Score: 96.76864535768645
[08-12 18:06:41] New Score: 99, Best Score: 431, Average Score: 96.77203647416414
[08-12 18:06:46] New Score: 99, Best Score: 431, Average Score: 96.77541729893778
[08-12 18:06:50] New Score: 99, Best Score: 431, Average Score: 96.77878787878788
[08-12 18:06:55] New Score: 112, Best Score: 431, Average Score: 96.8018154311649
[08-12 18:07:00] New Score: 122, Best Score: 431, Average Score: 96.83987915407855
[08-12 18:07:04] New Score: 99, Best Score: 431, Average Score: 96.84313725490196
[08-12 18:07:09] New Score: 100, Best Score: 431, Average Score: 96.84789156626506
[08-12 18:07:13] New Score: 98, Best Score: 431, Average Score: 96.84962406015038
[08-12 18:07:17] New Score: 98, Best Score: 431, Average Score: 96.85135135135135
[08-12 18:07:22] New Score: 100, Best Score: 431, Average Score: 96.85607196401799
[08-12 18:07:26] New Score: 98, Best Score: 431, Average Score: 96.85778443113773
[08-12 18:07:31] New Score: 110, Best Score: 431, Average Score: 96.87742899850524
[08-12 18:07:36] New Score: 123, Best Score: 431, Average Score: 96.91641791044776
[08-12 18:07:41] New Score: 124, Best Score: 431, Average Score: 96.95678092399403
[08-12 18:07:46] New Score: 112, Best Score: 431, Average Score: 96.97916666666667
[08-12 18:07:50] New Score: 98, Best Score: 431, Average Score: 96.98068350668647
[08-12 18:07:55] New Score: 98, Best Score: 431, Average Score: 96.98219584569733
[08-12 18:07:59] New Score: 111, Best Score: 431, Average Score: 97.00296296296297
[08-12 18:08:04] New Score: 98, Best Score: 431, Average Score: 97.00443786982248
[08-12 18:08:08] New Score: 110, Best Score: 431, Average Score: 97.02363367799114
[08-12 18:08:13] New Score: 100, Best Score: 431, Average Score: 97.02802359882006
[08-12 18:08:17] New Score: 98, Best Score: 431, Average Score: 97.02945508100147
[08-12 18:08:21] New Score: 98, Best Score: 431, Average Score: 97.03088235294118
[08-12 18:08:26] New Score: 111, Best Score: 431, Average Score: 97.05139500734214
[08-12 18:08:30] New Score: 99, Best Score: 431, Average Score: 97.05425219941348
[08-12 18:08:34] New Score: 98, Best Score: 431, Average Score: 97.05563689604685
[08-12 18:08:38] New Score: 98, Best Score: 431, Average Score: 97.05701754385964
[08-12 18:08:42] New Score: 99, Best Score: 431, Average Score: 97.05985401459854
[08-12 18:08:47] New Score: 10, Best Score: 431, Average Score: 96.932944606414
[08-12 18:08:52] New Score: 123, Best Score: 431, Average Score: 96.97088791848617
[08-12 18:08:57] New Score: 122, Best Score: 431, Average Score: 97.00726744186046
[08-12 18:09:02] New Score: 124, Best Score: 431, Average Score: 97.04644412191583
[08-12 18:09:07] New Score: 111, Best Score: 431, Average Score: 97.06666666666666
[08-12 18:09:12] New Score: 111, Best Score: 431, Average Score: 97.08683068017366
[08-12 18:09:16] New Score: 98, Best Score: 431, Average Score: 97.08815028901734
[08-12 18:09:20] New Score: 98, Best Score: 431, Average Score: 97.08946608946609
[08-12 18:09:24] New Score: 99, Best Score: 431, Average Score: 97.0922190201729
[08-12 18:09:29] New Score: 111, Best Score: 431, Average Score: 97.11223021582734
[08-12 18:09:33] New Score: 98, Best Score: 431, Average Score: 97.11350574712644
[08-12 18:09:37] New Score: 99, Best Score: 431, Average Score: 97.11621233859397
[08-12 18:09:41] New Score: 98, Best Score: 431, Average Score: 97.11747851002865
[08-12 18:09:46] New Score: 123, Best Score: 431, Average Score: 97.15450643776823
[08-12 18:09:51] New Score: 99, Best Score: 431, Average Score: 97.15714285714286
[08-12 18:09:55] New Score: 101, Best Score: 431, Average Score: 97.16262482168331
[08-12 18:09:59] New Score: 98, Best Score: 431, Average Score: 97.16381766381767
[08-12 18:10:04] New Score: 122, Best Score: 431, Average Score: 97.19914651493599
